Variable,Description,Value,Probability,MeanReference,Min,Max
BIO9,"Mean temperature of driest quarter",10.5492,0.2840,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",10.6337,0.2880,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",10.7181,0.2880,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",10.8026,0.2880,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",10.8871,0.2920,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",10.9716,0.2920,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",11.0561,0.2920,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",11.1406,0.2920,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",11.2251,0.2920,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",11.3096,0.2920,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",11.3941,0.2920,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",11.4786,0.2920,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",11.5631,0.2920,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",11.6476,0.2920,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",11.7321,0.2920,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",11.8166,0.2920,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",11.9011,0.2920,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",11.9856,0.2920,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",12.0701,0.2920,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",12.1546,0.2920,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",12.2391,0.2920,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",12.3236,0.2920,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",12.4081,0.2880,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",12.4926,0.2800,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",12.5771,0.2760,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",12.6616,0.2720,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",12.7461,0.2720,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",12.8306,0.2720,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",12.9151,0.2680,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",12.9996,0.2600,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",13.0841,0.2600,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",13.1686,0.2600,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",13.2531,0.2600,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",13.3376,0.2600,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",13.4221,0.2560,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",13.5066,0.2560,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",13.5911,0.2560,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",13.6756,0.2560,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",13.7601,0.2560,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",13.8446,0.2600,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",13.9291,0.2600,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",14.0136,0.2600,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",14.0981,0.2600,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",14.1826,0.2600,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",14.2671,0.2640,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",14.3516,0.2640,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",14.4361,0.2640,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",14.5206,0.2640,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",14.6051,0.2680,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",14.6896,0.2680,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",14.7741,0.2360,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",14.8586,0.2280,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",14.9431,0.2000,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",15.0276,0.1960,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",15.1121,0.1960,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",15.1966,0.1920,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",15.2811,0.1920,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",15.3656,0.1920,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",15.4501,0.1960,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",15.5346,0.1920,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",15.6191,0.1240,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",15.7036,0.1040,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",15.7881,0.0480,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",15.8726,0.0360,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",15.9571,0.0360,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",16.0416,0.0360,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",16.1261,0.0360,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",16.2105,0.0320,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",16.2950,0.0320,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",16.3795,0.0320,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",16.4640,0.0320,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",16.5485,0.0320,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",16.6330,0.0280,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",16.7175,0.0280,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",16.8020,0.0200,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",16.8865,0.0160,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",16.9710,0.0160,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",17.0555,0.0160,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",17.1400,0.0160,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",17.2245,0.0160,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",17.3090,0.0160,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",17.3935,0.0160,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",17.4780,0.0160,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",17.5625,0.0160,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",17.6470,0.0160,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",17.7315,0.0160,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",17.8160,0.0160,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",17.9005,0.0160,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",17.9850,0.0160,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",18.0695,0.0160,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",18.1540,0.0160,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",18.2385,0.0200,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",18.3230,0.0200,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",18.4075,0.0200,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",18.4920,0.0200,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",18.5765,0.0200,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",18.6610,0.0200,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",18.7455,0.0200,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",18.8300,0.0200,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",18.9145,0.0200,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",18.9990,0.0200,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",19.0835,0.0200,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",19.1680,0.0200,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",19.2525,0.0200,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",19.3370,0.0200,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",19.4215,0.0200,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",19.5060,0.0200,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",19.5905,0.0200,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",19.6750,0.0200,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",19.7595,0.0200,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",19.8440,0.0200,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",19.9285,0.0200,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",20.0130,0.0200,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",20.0975,0.0200,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",20.1820,0.0200,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",20.2665,0.0200,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",20.3510,0.0200,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",20.4355,0.0200,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",20.5200,0.0200,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",20.6045,0.0200,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",20.6890,0.0200,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",20.7735,0.0200,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",20.8580,0.0200,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",20.9425,0.0240,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",21.0270,0.0240,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",21.1115,0.0240,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",21.1960,0.0240,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",21.2805,0.0240,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",21.3650,0.0240,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",21.4495,0.0240,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",21.5340,0.0240,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",21.6185,0.0240,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",21.7029,0.0240,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",21.7874,0.0240,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",21.8719,0.0240,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",21.9564,0.0240,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",22.0409,0.0240,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",22.1254,0.0240,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",22.2099,0.0240,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",22.2944,0.0240,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",22.3789,0.0240,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",22.4634,0.0240,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",22.5479,0.0240,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",22.6324,0.0240,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",22.7169,0.0240,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",22.8014,0.0240,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",22.8859,0.0240,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",22.9704,0.0240,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",23.0549,0.0240,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",23.1394,0.0240,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",23.2239,0.0240,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",23.3084,0.0240,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",23.3929,0.0240,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",23.4774,0.0240,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",23.5619,0.0240,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",23.6464,0.0240,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",23.7309,0.0240,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",23.8154,0.0240,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",23.8999,0.0240,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",23.9844,0.0240,16.3167,7.2537,24.0689
BIO9,"Mean temperature of driest quarter",24.0689,0.0240,16.3167,7.2537,24.0689
BIO10,"Mean temperature of warmest quarter",8.7980,0.1720,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",8.8878,0.1720,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",8.9776,0.1720,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",9.0674,0.1720,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",9.1572,0.1720,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",9.2470,0.1720,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",9.3368,0.1720,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",9.4266,0.1720,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",9.5164,0.1720,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",9.6062,0.1720,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",9.6960,0.1720,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",9.7858,0.1720,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",9.8755,0.1720,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",9.9653,0.1720,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",10.0551,0.1720,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",10.1449,0.1720,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",10.2347,0.1720,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",10.3245,0.1720,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",10.4143,0.1720,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",10.5041,0.1720,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",10.5939,0.1720,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",10.6837,0.1720,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",10.7735,0.1880,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",10.8633,0.2000,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",10.9531,0.2160,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",11.0428,0.2200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",11.1326,0.2280,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",11.2224,0.2280,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",11.3122,0.2280,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",11.4020,0.2360,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",11.4918,0.2360,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",11.5816,0.2360,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",11.6714,0.2360,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",11.7612,0.2360,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",11.8510,0.2360,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",11.9408,0.2360,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",12.0306,0.2360,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",12.1204,0.2360,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",12.2101,0.2360,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",12.2999,0.2360,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",12.3897,0.2360,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",12.4795,0.2360,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",12.5693,0.2360,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",12.6591,0.2360,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",12.7489,0.2360,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",12.8387,0.2360,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",12.9285,0.2360,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",13.0183,0.2360,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",13.1081,0.2360,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",13.1979,0.2360,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",13.2877,0.2360,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",13.3774,0.2360,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",13.4672,0.2360,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",13.5570,0.2320,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",13.6468,0.2320,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",13.7366,0.2240,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",13.8264,0.2240,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",13.9162,0.2240,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",14.0060,0.2200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",14.0958,0.2200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",14.1856,0.2200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",14.2754,0.2200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",14.3652,0.2200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",14.4550,0.2200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",14.5447,0.2200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",14.6345,0.2160,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",14.7243,0.2080,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",14.8141,0.1880,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",14.9039,0.1760,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",14.9937,0.1760,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",15.0835,0.1720,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",15.1733,0.1280,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",15.2631,0.1280,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",15.3529,0.1200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",15.4427,0.1160,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",15.5325,0.1080,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",15.6223,0.1080,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",15.7120,0.1000,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",15.8018,0.0880,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",15.8916,0.1000,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",15.9814,0.0880,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",16.0712,0.0360,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",16.1610,0.0360,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",16.2508,0.0360,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",16.3406,0.0360,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",16.4304,0.0360,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",16.5202,0.0360,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",16.6100,0.0320,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",16.6998,0.0320,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",16.7896,0.0320,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",16.8793,0.0440,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",16.9691,0.0280,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",17.0589,0.0280,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",17.1487,0.0240,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",17.2385,0.0240,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",17.3283,0.0240,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",17.4181,0.0240,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",17.5079,0.0240,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",17.5977,0.0280,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",17.6875,0.0240,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",17.7773,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",17.8671,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",17.9569,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",18.0466,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",18.1364,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",18.2262,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",18.3160,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",18.4058,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",18.4956,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",18.5854,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",18.6752,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",18.7650,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",18.8548,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",18.9446,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",19.0344,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",19.1241,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",19.2139,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",19.3037,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",19.3935,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",19.4833,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",19.5731,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",19.6629,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",19.7527,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",19.8425,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",19.9323,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",20.0221,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",20.1119,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",20.2017,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",20.2914,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",20.3812,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",20.4710,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",20.5608,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",20.6506,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",20.7404,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",20.8302,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",20.9200,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",21.0098,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",21.0996,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",21.1894,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",21.2792,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",21.3690,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",21.4587,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",21.5485,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",21.6383,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",21.7281,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",21.8179,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",21.9077,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",21.9975,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",22.0873,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",22.1771,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",22.2669,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",22.3567,0.0200,16.6359,8.7980,26.6667
BIO10,"Mean temperature of warmest quarter",22.4465,0.0200,16.6359,8.7980,26.6667
